survey,grid,common_name,life_phase,total_length,transit
91,42,Rainbow Parrotfish,A,35,transit
91,42,Rainbow Parrotfish,A,36,transit
91,42,Rainbow Parrotfish,A,37,transit
91,42,Rainbow Parrotfish,A,38,transit
91,42,Rainbow Parrotfish,A,39,transit
91,42,Rainbow Parrotfish,A,40,transit
91,42,Redband Parrotfish,I,21,NA
91,47,Blue Tang,A,19,NA
91,47,Blue Tang,A,23,NA
91,47,French Grunt,A,18,NA
91,47,Schoolmaster,A,23,NA
91,47,Spanish Grunt,A,24,NA
91,47,White Grunt,A,19,NA
91,47,White Grunt,A,24,NA
91,47,Yellowtail Parrotfish,A,33,NA
91,48,Black Margate,A,22,NA
91,48,French Grunt,A,20,NA
91,48,Redband Parrotfish,I,19,NA
91,48,Redband Parrotfish,A,23,NA
91,48,Redband Parrotfish,I,22,NA
91,48,Redtail Parrotfish,A,31,NA
91,48,Stoplight Parrotfish,A,31,NA
91,48,Yellowtail Parrotfish,I,21,NA
91,53,Black Margate,A,23,NA
91,53,Blue Tang,A,18,NA
91,53,French Grunt,A,21,NA
91,53,French Grunt,I,17,NA
91,53,French Grunt,I,20,NA
91,53,Redband Parrotfish,I,21,NA
91,53,Redband Parrotfish,I,22,NA
91,53,Reef Croaker,A,22,NA
91,53,Schoolmaster,A,32,NA
91,53,Schoolmaster,A,26,NA
91,53,Spanish Grunt,A,26,NA
91,53,Stoplight Parrotfish,I,19,NA
91,53,White Grunt,A,23,NA
91,54,Blue Tang,A,17,NA
91,54,Blue Tang,A,17,transit
91,54,Blue Tang,A,20,transit
91,54,Blue Tang,A,21,transit
91,54,Blue Tang,A,19,transit
91,54,Blue Tang,A,22,transit
91,54,Blue Tang,A,20,transit
91,54,Blue Tang,A,21,transit
91,54,Blue Tang,A,19,transit
91,54,Blue Tang,A,22,transit
91,54,Blue Tang,A,20,transit
91,54,Blue Tang,A,21,transit
91,54,Blue Tang,A,19,transit
91,54,Blue Tang,A,22,transit
91,54,Blue Tang,A,20,transit
91,54,Blue Tang,A,21,transit
91,54,Blue Tang,A,19,transit
91,54,Blue Tang,A,22,transit
91,54,Blue Tang,A,20,transit
91,54,Blue Tang,A,21,transit
91,54,Blue Tang,A,19,transit
91,54,Blue Tang,A,22,transit
91,54,Blue Tang,A,20,transit
91,54,Blue Tang,A,21,transit
91,54,Blue Tang,A,19,transit
91,54,Blue Tang,A,22,transit
91,54,Blue Tang,A,20,transit
91,54,Blue Tang,A,21,transit
91,54,Blue Tang,A,19,transit
91,54,Blue Tang,A,22,transit
91,54,Blue Tang,A,20,transit
91,54,Blue Tang,A,21,transit
91,54,Blue Tang,A,19,transit
91,54,Blue Tang,A,22,transit
91,54,Blue Tang,A,20,transit
91,54,Blue Tang,A,21,transit
91,54,Blue Tang,A,19,transit
91,54,Blue Tang,A,22,transit
91,54,Blue Tang,A,20,transit
91,54,Blue Tang,A,21,transit
91,54,Blue Tang,A,19,transit
91,54,Blue Tang,A,22,transit
91,54,Blue Tang,A,20,transit
91,54,Blue Tang,A,21,transit
91,54,Blue Tang,A,19,transit
91,54,Blue Tang,A,22,transit
91,54,Blue Tang,A,20,transit
91,54,Blue Tang,A,21,transit
91,54,Blue Tang,A,19,transit
91,54,Brassy chub,A,28,NA
91,54,Brassy chub,A,28,transit
91,54,Graysby,A,23,NA
91,54,Graysby,A,23,transit
91,54,Midnight Parrotfish,A,36,transit
91,54,Midnight Parrotfish,A,36,transit
91,54,Midnight Parrotfish,A,40,transit
91,54,Midnight Parrotfish,A,38,transit
91,54,Midnight Parrotfish,A,37,transit
91,54,Midnight Parrotfish,A,38,transit
91,54,Midnight Parrotfish,A,41,transit
91,54,Midnight Parrotfish,A,42,transit
91,54,Midnight Parrotfish,A,44,transit
91,54,Midnight Parrotfish,A,46,transit
91,54,Queen Parrotfish,A,36,NA
91,54,Queen Parrotfish,A,36,transit
91,54,Rainbow Parrotfish,A,54,NA
91,54,Rainbow Parrotfish,A,42,transit
91,54,Rainbow Parrotfish,A,46,transit
91,54,Rainbow Parrotfish,A,44,transit
91,54,Rainbow Parrotfish,A,48,transit
91,54,Rainbow Parrotfish,A,50,transit
91,54,Rainbow Parrotfish,A,54,transit
91,54,Stoplight Parrotfish,I,24,NA
91,54,Stoplight Parrotfish,I,24,transit
91,54,Yellowtail Parrotfish,A,34,NA
91,54,Yellowtail Parrotfish,A,35,NA
91,54,Yellowtail Parrotfish,A,34,transit
91,54,Yellowtail Parrotfish,A,35,transit
91,59,Bluestriped Grunt,A,21,NA
91,59,Redband Parrotfish,A,24,NA
91,59,Redband Parrotfish,I,22,NA
91,60,Blue Tang,A,22,NA
91,60,Blue Tang,A,19,NA
91,60,French Grunt,A,21,NA
91,60,Redband Parrotfish,I,17,NA
91,60,Schoolmaster,A,21,NA
91,60,Schoolmaster,A,21,NA
91,60,Stoplight Parrotfish,I,25,NA
91,60,Yellowtail Parrotfish,I,19,NA
91,60,Yellowtail Parrotfish,I,18,NA
91,60,Yellowtail Snapper,A,24,NA
91,65,Blue Tang,A,20,NA
91,65,Doctorfish,A,18,NA
91,65,Graysby,A,22,NA
91,65,Ocean Surgeonfish,A,15,NA
91,65,Queen Parrotfish,I,15,NA
91,65,Redband Parrotfish,I,17,NA
91,65,Redband Parrotfish,I,21,NA
91,65,White Grunt,A,22,NA
91,66,French Grunt,A,18,NA
91,66,Graysby,A,20,NA
91,72,Bermuda Chub,A,22,NA
91,72,Ocean Surgeonfish,A,18,NA
91,72,Porkfish,A,20,NA
91,72,Redband Parrotfish,I,16,NA
91,72,Yellowtail Snapper,A,21,NA
91,77,Stoplight Parrotfish,I,15,NA
91,78,French Grunt,A,17,NA
91,78,Stoplight Parrotfish,A,23,NA
91,78,Yellowtail Snapper,A,19,NA
91,83,Ocean Surgeonfish,A,22,NA
91,83,Ocean Surgeonfish,A,18,NA
91,84,Blue Tang,A,15,NA
91,84,Brassy chub,A,20,NA
91,84,Queen Parrotfish,A,24,NA
91,84,Redband Parrotfish,I,19,NA
91,89,Blue Tang,A,19,NA
91,89,Bluestriped Grunt,A,27,NA
91,89,Scrawled Filefish,A,43,NA
91,89,White Grunt,A,25,NA
91,89,Yellowtail Snapper,A,20,NA
91,89,Yellowtail Snapper,A,20,NA
91,89,Yellowtail Snapper,A,20,NA
91,90,Blue Tang,A,17,NA
91,90,Blue Tang,A,22,NA
91,90,Blue Tang,A,17,NA
91,90,Blue Tang,A,22,NA
91,90,French Grunt,A,19,NA
91,95,French Grunt,A,20,NA
91,95,Stoplight Parrotfish,A,31,NA
91,95,Stoplight Parrotfish,I,26,NA
91,95,White Grunt,A,23,NA
91,96,Stoplight Parrotfish,I,21,NA
92,1,Redband Parrotfish,I,21,NA
92,1,Redband Parrotfish,I,23,NA
92,2,Redband Parrotfish,I,23,NA
92,2,Redband Parrotfish,I,23,NA
92,2,Stoplight Parrotfish,A,28,NA
92,3,Graysby,A,17,NA
92,3,Yellowtail Snapper,A,21,NA
92,4,Blue Tang,A,18,NA
92,4,Ocean Surgeonfish,A,19,NA
92,4,Redband Parrotfish,I,20,NA
92,4,Redband Parrotfish,I,20,NA
92,4,Stoplight Parrotfish,A,28,NA
92,6,Gray Angelfish,A,31,NA
92,7,Blue Parrotfish,A,40,NA
92,7,Ocean Surgeonfish,A,17,NA
92,7,Ocean Surgeonfish,A,17,NA
92,7,Queen Parrotfish,A,38,transit
92,7,Stoplight Parrotfish,A,36,NA
92,7,Stoplight Parrotfish,A,36,NA
92,8,Blue Tang,A,21,NA
92,8,Blue Tang,A,15,NA
92,8,Bluestriped Grunt,A,25,NA
92,8,Ocean Surgeonfish,A,16,NA
92,8,Ocean Surgeonfish,A,16,NA
92,8,Ocean Surgeonfish,A,18,NA
92,8,Ocean Surgeonfish,A,19,NA
92,8,Ocean Surgeonfish,A,19,NA
92,8,Redband Parrotfish,I,24,NA
92,8,Stoplight Parrotfish,I,30,NA
92,8,Stoplight Parrotfish,I,31,NA
92,9,Blue Parrotfish,A,38,NA
92,9,French Grunt,A,17,NA
92,9,Queen Angelfish,A,40,NA
92,9,Stoplight Parrotfish,I,28,NA
92,9,Yellowtail Snapper,A,NA,NA
92,10,French Grunt,A,18,NA
92,10,Ocean Surgeonfish,A,16,NA
92,10,Ocean Surgeonfish,A,16,NA
92,10,Redband Parrotfish,I,17,NA
92,10,Stoplight Parrotfish,I,28,NA
92,10,Stoplight Parrotfish,I,19,NA
92,10,Striped Parrotfish,A,16,NA
92,11,Blue Tang,A,17,NA
92,11,Bluestriped Grunt,A,25,NA
92,11,French Grunt,A,20,NA
92,11,Ocean Surgeonfish,A,18,NA
92,11,Ocean Surgeonfish,A,19,NA
92,11,Redband Parrotfish,NA,20,NA
92,11,Redband Parrotfish,NA,24,NA
92,11,Rock Beauty,A,17,NA
92,11,Stoplight Parrotfish,I,28,NA
92,11,Stoplight Parrotfish,I,28,NA
92,11,Stoplight Parrotfish,I,32,NA
92,11,Stoplight Parrotfish,A,34,NA
92,11,Stoplight Parrotfish,A,29,NA
92,11,White Grunt,A,25,NA
92,11,White Grunt,A,25,NA
92,12,French Grunt,A,19,NA
92,12,Ocean Surgeonfish,A,16,NA
92,12,Ocean Surgeonfish,A,18,NA
92,12,Ocean Surgeonfish,A,15,NA
92,12,Ocean Surgeonfish,A,16,NA
92,12,Redband Parrotfish,A,23,NA
92,12,Redband Parrotfish,I,24,NA
92,12,Striped Parrotfish,A,23,NA
92,12,White Grunt,A,27,NA
92,13,Redtail Parrotfish,A,20,NA
92,13,Stoplight Parrotfish,I,30,NA
92,13,Stoplight Parrotfish,I,31,NA
92,13,Stoplight Parrotfish,I,29,NA
92,13,Stoplight Parrotfish,A,34,NA
92,13,Stoplight Parrotfish,I,29,NA
92,13,Stoplight Parrotfish,I,30,NA
92,13,Stoplight Parrotfish,I,28,NA
92,13,Yellowtail Parrotfish,A,33,NA
92,14,Stoplight Parrotfish,A,31,transit
92,14,Stoplight Parrotfish,I,30,NA
92,14,Yellowtail Parrotfish,I,36,NA
92,15,Midnight Parrotfish,A,44,NA
92,15,Yellowtail Snapper,A,22,NA
92,16,Blue Tang,A,24,NA
92,16,Blue Tang,A,24,NA
92,16,Bluestriped Grunt,A,25,NA
92,17,Blue Tang,A,20,NA
92,17,Blue Tang,A,22,NA
92,17,Blue Tang,A,24,NA
92,17,Blue Tang,A,24,NA
92,17,Ocean Surgeonfish,A,18,NA
92,17,Ocean Surgeonfish,A,18,NA
92,17,Ocean Surgeonfish,A,17,NA
92,17,Ocean Surgeonfish,A,18,NA
92,17,Ocean Surgeonfish,A,18,NA
92,17,Redband Parrotfish,I,24,NA
92,17,Redband Parrotfish,I,23,NA
92,17,Striped Parrotfish,I,20,NA
92,17,Striped Parrotfish,I,22,NA
92,17,White Grunt,A,24,NA
92,18,Black Margate,A,38,NA
92,18,Blue Tang,A,22,NA
92,18,Caesar Grunt,A,27,NA
92,18,French Grunt,A,18,NA
92,18,French Grunt,A,21,NA
92,18,Ocean Surgeonfish,A,20,NA
92,18,Ocean Surgeonfish,A,17,NA
92,18,Ocean Surgeonfish,A,18,NA
92,18,Redband Parrotfish,I,20,NA
92,18,Redband Parrotfish,A,25,NA
92,18,Stoplight Parrotfish,A,36,NA
92,18,Stoplight Parrotfish,I,30,NA
92,19,Blue Tang,A,20,NA
92,19,French Grunt,A,19,NA
92,19,French Grunt,A,18,NA
92,19,Stoplight Parrotfish,I,28,NA
92,19,Stoplight Parrotfish,I,29,NA
92,19,Stoplight Parrotfish,I,29,NA
92,19,Stoplight Parrotfish,I,30,NA
92,20,Brown Chromis,A,20,NA
92,20,Brown Chromis,A,20,NA
92,20,French Grunt,A,18,NA
92,20,Graysby,A,16,NA
93,21,Blue Tang,A,17,NA
93,21,French Grunt,A,17,NA
93,21,Redband Parrotfish,A,19,NA
93,21,White Grunt,A,25,NA
93,21,Yellowtail Snapper,A,21,NA
93,21,Yellowtail Snapper,A,22,NA
93,22,Blue Tang,A,17,NA
93,22,Princess Parrotfish,A,29,NA
93,22,Redband Parrotfish,I,15,NA
93,22,Striped Parrotfish,A,16,NA
93,22,Striped Parrotfish,A,16,NA
93,23,Blue Tang,A,21,NA
93,23,Redband Parrotfish,I,17,NA
93,23,Yellowtail Snapper,A,23,NA
93,24,Bar Jack,A,17,NA
93,24,Blue Tang,A,17,NA
93,24,French Grunt,A,19,NA
93,24,Redband Parrotfish,I,21,NA
93,24,Redband Parrotfish,I,25,NA
93,24,Stoplight Parrotfish,I,27,NA
93,24,Stoplight Parrotfish,I,27,NA
93,24,Stoplight Parrotfish,I,27,NA
93,24,Stoplight Parrotfish,A,29,NA
93,24,Yellowtail Parrotfish,I,26,NA
93,24,Yellowtail Parrotfish,I,31,NA
93,24,Yellowtail Snapper,A,21,NA
93,25,Blue Tang,A,16,NA
93,25,Blue Tang,A,17,NA
93,25,French Grunt,A,16,NA
93,25,French Grunt,A,17,NA
93,25,Midnight Parrotfish,A,31,transit
93,25,Ocean Surgeonfish,A,17,NA
93,25,Redband Parrotfish,I,18,NA
93,25,Stoplight Parrotfish,A,28,NA
93,26,Bluestriped Grunt,A,18,NA
93,26,Doctorfish,A,16,NA
93,26,French Grunt,A,16,NA
93,26,French Grunt,A,15,NA
93,26,Ocean Surgeonfish,A,15,NA
93,26,Ocean Surgeonfish,A,16,NA
93,26,Redband Parrotfish,I,17,NA
93,26,Redband Parrotfish,A,21,NA
93,26,Stoplight Parrotfish,A,26,NA
93,26,Yellowtail Parrotfish,I,23,NA
93,26,Yellowtail Snapper,A,23,NA
93,27,Blue Parrotfish,A,45,NA
93,27,Blue Tang,A,16,NA
93,27,Ocean Surgeonfish,A,16,NA
93,27,Redband Parrotfish,I,17,NA
93,27,Redband Parrotfish,I,16,NA
93,27,Redband Parrotfish,A,21,NA
93,27,White Grunt,A,22,NA
93,27,Yellowtail Snapper,A,21,NA
93,27,Yellowtail Snapper,A,21,NA
93,27,Yellowtail Snapper,A,21,NA
93,27,Yellowtail Snapper,A,21,NA
93,28,Blue Parrotfish,A,41,transit
93,28,Blue Tang,A,16,NA
93,28,French Grunt,A,16,NA
93,28,Ocean Surgeonfish,A,15,NA
93,28,Ocean Surgeonfish,A,15,NA
93,28,Princess Parrotfish,A,27,transit
93,28,Puddingwife,I,17,NA
93,29,Blue Tang,A,20,NA
93,29,French Grunt,A,20,NA
93,29,French Grunt,A,17,NA
93,29,Graysby,A,17,NA
93,29,Redband Parrotfish,I,16,NA
93,29,Yellowtail Snapper,A,30,NA
93,30,French Grunt,A,17,NA
93,30,Redband Parrotfish,A,23,NA
93,30,Redband Parrotfish,I,15,NA
93,30,Yellowtail Snapper,A,25,NA
93,31,French Grunt,A,16,NA
93,31,Princess Parrotfish,A,26,NA
93,31,Redtail Parrotfish,I,21,NA
93,31,Redtail Parrotfish,I,20,NA
93,31,Schoolmaster,A,20,NA
93,31,Schoolmaster,A,17,NA
93,31,Yellowtail Snapper,A,21,NA
93,31,Yellowtail Snapper,A,17,NA
93,32,French Grunt,A,18,NA
93,32,Ocean Surgeonfish,A,15,NA
93,33,Ocean Surgeonfish,A,16,NA
93,33,Redband Parrotfish,I,23,NA
93,33,Redband Parrotfish,I,18,NA
93,33,Redband Parrotfish,I,16,NA
93,34,Blue Tang,A,17,NA
93,34,Redband Parrotfish,I,17,NA
93,34,Redband Parrotfish,I,15,NA
93,34,Redband Parrotfish,I,18,NA
93,34,Striped Parrotfish,A,15,NA
93,34,Yellowtail Parrotfish,I,31,transit
93,35,Bermuda Chub,A,27,NA
93,35,White Grunt,A,22,NA
93,36,Princess Parrotfish,A,29,NA
93,36,Redband Parrotfish,A,20,NA
93,36,Rock Beauty,A,18,NA
93,36,Stoplight Parrotfish,I,20,NA
93,36,Stoplight Parrotfish,I,24,NA
93,36,Striped Parrotfish,J,17,NA
93,37,Blue Tang,A,22,NA
93,37,Blue Tang,A,18,NA
93,37,Graysby,A,18,NA
93,37,Princess Parrotfish,A,30,NA
93,37,Stoplight Parrotfish,I,25,NA
93,37,Stoplight Parrotfish,I,26,NA
93,37,Stoplight Parrotfish,A,27,NA
93,38,Ocean Surgeonfish,A,15,NA
93,38,Redband Parrotfish,I,18,NA
93,38,White Grunt,A,21,NA
93,39,Ocean Surgeonfish,A,15,NA
93,40,French Grunt,A,22,NA
93,40,Redband Parrotfish,I,17,NA
93,40,Yellowtail Snapper,A,20,NA
94,41,Caesar Grunt,A,21,NA
94,41,Graysby,A,15,NA
94,41,Ocean Surgeonfish,A,15,NA
94,41,Ocean Surgeonfish,A,18,NA
94,41,Redband Parrotfish,I,15,NA
94,41,White Grunt,A,20,NA
94,42,Bar Jack,A,19,NA
94,42,Blue Tang,A,19,NA
94,42,Caesar Grunt,A,21,NA
94,42,Doctorfish,A,24,NA
94,42,Doctorfish,A,18,NA
94,42,French Grunt,A,22,NA
94,42,Graysby,A,18,NA
94,42,Stoplight Parrotfish,I,19,NA
94,42,Yellowtail Parrotfish,I,30,NA
94,43,Doctorfish,A,19,NA
94,43,French Grunt,A,21,NA
94,43,Ocean Surgeonfish,A,19,NA
94,43,Princess Parrotfish,A,27,NA
94,43,Queen Parrotfish,A,33,NA
94,43,Redband Parrotfish,I,22,NA
94,43,Redband Parrotfish,I,21,NA
94,44,Blue Tang,A,15,NA
94,44,Ocean Surgeonfish,A,16,NA
94,44,Ocean Surgeonfish,A,15,NA
94,44,Redband Parrotfish,I,15,NA
94,44,Redband Parrotfish,A,19,NA
94,44,Redtail Parrotfish,I,22,NA
94,44,Stoplight Parrotfish,A,29,NA
94,45,French Grunt,A,19,NA
94,45,Queen Parrotfish,A,32,NA
94,45,Stoplight Parrotfish,I,24,NA
94,45,Stoplight Parrotfish,I,28,NA
94,45,Stoplight Parrotfish,I,23,NA
94,45,Stoplight Parrotfish,A,30,transit
94,46,Blue Tang,A,18,NA
94,46,Redtail Parrotfish,I,25,NA
94,46,Stoplight Parrotfish,I,24,NA
94,46,Yellowtail Snapper,A,21,NA
94,47,Blue Tang,NA,19,transit
94,47,Blue Tang,NA,20,transit
94,47,Blue Tang,NA,21,transit
94,47,Stoplight Parrotfish,I,29,NA
94,47,Stoplight Parrotfish,A,30,NA
94,47,Stoplight Parrotfish,I,25,NA
94,47,Striped Parrotfish,A,17,transit
94,47,Striped Parrotfish,A,22,NA
94,48,Bar Jack,A,50,transit
94,48,Blue Tang,NA,23,NA
94,48,Bluestriped Grunt,A,24,NA
94,48,Doctorfish,A,17,NA
94,48,Doctorfish,A,22,NA
94,48,Graysby,A,18,NA
94,48,Stoplight Parrotfish,I,21,NA
94,48,Yellowtail Snapper,A,23,NA
94,49,Blue Tang,A,18,NA
94,49,Puddingwife,A,20,NA
94,50,Black Margate,A,23,NA
94,50,Ocean Surgeonfish,A,19,NA
94,50,Striped Parrotfish,I,15,NA
94,50,Striped Parrotfish,I,15,NA
94,50,White Grunt,A,22,NA
94,51,Doctorfish,A,17,NA
94,51,Scrawled Filefish,A,48,NA
94,51,Stoplight Parrotfish,A,28,NA
94,51,Stoplight Parrotfish,A,29,NA
94,51,Stoplight Parrotfish,I,18,NA
94,52,Bluestriped Grunt,A,27,NA
94,52,Caesar Grunt,A,26,NA
94,52,French Grunt,A,21,NA
94,52,French Grunt,A,22,NA
94,52,Ocean Surgeonfish,A,17,NA
94,52,Porkfish,A,26,NA
94,52,Princess Parrotfish,A,26,NA
94,52,Queen Parrotfish,I,32,NA
94,52,Schoolmaster,A,31,NA
94,52,Stoplight Parrotfish,A,31,NA
94,52,Striped Parrotfish,I,17,NA
94,52,Striped Parrotfish,I,15,NA
94,53,Redband Parrotfish,A,24,NA
94,54,Yellowtail Parrotfish,I,33,NA
94,55,Doctorfish,A,17,NA
94,55,Redband Parrotfish,I,22,NA
94,56,French Grunt,A,19,NA
94,56,Ocean Surgeonfish,A,18,NA
94,56,Redband Parrotfish,I,21,NA
94,56,Stoplight Parrotfish,A,35,NA
94,56,Tarpon,A,123,transit
94,57,Blue Tang,A,15,NA
94,57,Queen Angelfish,A,24,NA
94,57,Redband Parrotfish,I,16,NA
94,58,Bermuda Chub,A,30,transit
94,58,Blue Tang,A,15,NA
94,58,Blue Tang,A,18,NA
94,58,Blue Tang,A,20,NA
94,58,Caesar Grunt,A,22,NA
94,58,Doctorfish,A,16,NA
94,58,French Grunt,A,23,NA
94,58,Gray Angelfish,A,24,NA
94,58,Grey Snapper,A,24,NA
94,58,Grey Snapper,A,26,NA
94,58,Grey Snapper,A,28,NA
94,58,Mahogany Snapper,A,28,NA
94,58,Queen Parrotfish,A,34,NA
94,58,Redband Parrotfish,I,22,NA
94,58,Redband Parrotfish,I,19,NA
94,58,Redband Parrotfish,I,15,NA
94,58,Schoolmaster,A,32,NA
94,58,Smooth Trunkfish,A,19,NA
94,58,Spanish Grunt,A,29,NA
94,58,Squirrelfish,A,26,NA
94,58,Stoplight Parrotfish,I,17,NA
94,58,Stoplight Parrotfish,I,23,NA
94,58,Yellowtail Parrotfish,I,20,NA
94,58,Yellowtail Snapper,I,18,NA
94,59,Blue Tang,A,18,NA
94,59,Blue Tang,A,24,NA
94,59,French Grunt,A,19,NA
94,59,French Grunt,A,17,NA
94,59,Spotted Drum,A,23,NA
94,60,Bermuda Chub,A,34,NA
94,60,Blue Tang,A,22,NA
94,60,Bluestriped Grunt,A,25,NA
94,60,Bluestriped Grunt,A,23,NA
94,60,Caesar Grunt,A,27,NA
94,60,Doctorfish,A,24,NA
94,60,Doctorfish,A,22,NA
94,60,French Grunt,A,18,NA
94,60,Grey Snapper,A,25,NA
94,60,Grey Snapper,A,27,NA
94,60,Grey Snapper,A,28,NA
94,60,Mahogany Snapper,A,19,NA
94,60,Mahogany Snapper,A,24,NA
94,60,Schoolmaster,A,24,NA
94,60,Schoolmaster,A,26,NA
94,60,Schoolmaster,A,28,NA
94,60,Stoplight Parrotfish,A,34,NA
94,60,White Grunt,A,24,NA
94,60,White Grunt,A,21,NA
94,60,Yellowtail Parrotfish,I,32,NA
95,61,Graysby,A,16,NA
95,61,Queen Parrotfish,J,27,NA
95,62,Blue Tang,A,17,NA
95,62,French Grunt,A,16,NA
95,63,Redband Parrotfish,I,17,NA
95,63,Redband Parrotfish,I,20,NA
95,63,Stoplight Parrotfish,I,29,NA
95,63,Stoplight Parrotfish,I,28,NA
95,63,Yellowtail Snapper,A,22,NA
95,64,Blue Parrotfish,A,46,NA
95,64,Blue Tang,A,16,NA
95,64,Goldentail Moray,A,46,NA
95,64,Graysby,A,15,NA
95,64,Redband Parrotfish,A,21,NA
95,64,Redband Parrotfish,I,16,NA
95,64,Striped Parrotfish,A,16,NA
95,65,Blue Tang,A,17,NA
95,65,Stoplight Parrotfish,A,26,NA
95,65,Stoplight Parrotfish,I,18,NA
95,66,Ocean Surgeonfish,A,17,NA
95,66,Striped Parrotfish,A,15,NA
95,66,Yellowtail Snapper,A,21,NA
95,67,Blue Tang,A,16,NA
95,67,Blue Tang,A,17,NA
95,67,Ocean Surgeonfish,A,16,NA
95,67,Stoplight Parrotfish,A,32,NA
95,68,Blue Tang,A,24,NA
95,68,Blue Tang,A,17,NA
95,68,Ocean Surgeonfish,A,17,NA
95,68,Redband Parrotfish,I,17,NA
95,68,Spanish Hogfish,A,17,NA
95,68,Stoplight Parrotfish,I,27,NA
95,68,White Grunt,A,23,NA
95,68,Yellowtail Snapper,A,22,NA
95,68,Yellowtail Snapper,A,22,NA
95,69,Brassy chub,A,29,NA
95,69,Striped Parrotfish,A,32,NA
95,69,Yellowtail Snapper,A,21,NA
95,70,Blue Tang,A,16,NA
95,70,Princess Parrotfish,A,34,NA
95,71,Blue Tang,A,16,NA
95,71,Bluestriped Grunt,A,24,NA
95,71,French Grunt,A,17,NA
95,71,Graysby,A,17,NA
95,71,Ocean Surgeonfish,A,15,NA
95,71,Striped Parrotfish,J,15,NA
95,71,White Margate,A,23,NA
95,72,French Grunt,A,17,NA
95,73,Princess Parrotfish,A,31,NA
95,73,Stoplight Parrotfish,A,32,NA
95,73,Stoplight Parrotfish,A,27,NA
95,73,Stoplight Parrotfish,I,23,NA
95,74,Ocean Surgeonfish,A,15,NA
95,74,Redband Parrotfish,I,15,NA
95,75,Bar Jack,J,16,NA
95,75,Stoplight Parrotfish,I,24,NA
95,77,Blue Tang,A,23,NA
95,77,Princess Parrotfish,J,19,NA
95,77,Princess Parrotfish,J,18,NA
95,77,Redband Parrotfish,I,18,NA
95,77,Redband Parrotfish,I,17,NA
95,77,Redband Parrotfish,A,22,NA
95,77,Stoplight Parrotfish,I,21,NA
95,77,Striped Parrotfish,J,17,NA
95,77,Striped Parrotfish,A,16,NA
95,78,French Grunt,A,16,NA
95,78,Princess Parrotfish,J,21,NA
95,78,Redband Parrotfish,I,19,NA
95,78,Redband Parrotfish,I,15,NA
95,78,Redband Parrotfish,A,24,NA
95,79,Blue Tang,A,16,NA
95,79,Blue Tang,A,15,NA
95,79,Bluestriped Grunt,A,17,NA
95,80,Black Grouper,A,91,NA
95,80,Blue Tang,A,16,NA
95,80,Blue Tang,A,17,NA
95,80,Blue Tang,A,18,NA
95,80,Blue Tang,A,18,NA
95,80,Bluestriped Grunt,A,24,NA
96,81,Blue Tang,A,17,NA
96,81,Doctorfish,A,15,NA
96,81,Queen Parrotfish,A,32,transit
96,82,Blue Tang,A,20,NA
96,82,Blue Tang,A,21,NA
96,82,Doctorfish,A,17,NA
96,82,French Grunt,A,19,NA
96,82,French Grunt,A,21,NA
96,82,White Grunt,A,23,NA
96,83,Queen Parrotfish,A,33,NA
96,83,Yellowtail Snapper,A,19,NA
96,84,Blue Tang,A,24,NA
96,84,Blue Tang,A,19,NA
96,84,Ocean Surgeonfish,A,17,NA
96,86,Doctorfish,A,16,NA
96,86,Redband Parrotfish,A,24,NA
96,86,Striped Parrotfish,A,16,NA
96,87,Blue Parrotfish,A,26,NA
96,87,Ocean Surgeonfish,A,19,NA
96,87,Schoolmaster,A,26,NA
96,87,Stoplight Parrotfish,A,32,NA
96,87,Stoplight Parrotfish,I,30,NA
96,87,White Grunt,A,20,NA
96,88,Blue Tang,A,21,NA
96,88,French Grunt,A,15,NA
96,88,Princess Parrotfish,I,15,NA
96,88,Princess Parrotfish,I,15,NA
96,88,Princess Parrotfish,I,15,NA
96,88,Striped Parrotfish,I,15,NA
96,89,Blue Tang,A,22,NA
96,89,Blue Tang,A,24,NA
96,89,Blue Tang,A,25,NA
96,89,Graysby,A,18,NA
96,89,Queen Parrotfish,A,32,NA
96,89,Queen Parrotfish,I,21,NA
96,89,Redband Parrotfish,A,24,NA
96,89,Stoplight Parrotfish,A,30,NA
96,89,Stoplight Parrotfish,I,24,NA
96,89,Stoplight Parrotfish,I,25,NA
96,89,Stoplight Parrotfish,I,26,NA
96,89,Stoplight Parrotfish,I,24,NA
96,89,Striped Parrotfish,A,16,NA
96,90,Blue Tang,A,21,NA
96,90,Gray Angelfish,A,28,NA
96,90,Queen Parrotfish,I,26,NA
96,90,Queen Parrotfish,A,34,NA
96,90,Stoplight Parrotfish,A,31,NA
96,90,Stoplight Parrotfish,A,24,NA
96,91,French Grunt,A,19,NA
96,91,Redband Parrotfish,I,15,NA
96,91,Schoolmaster,A,26,NA
96,91,Smooth Trunkfish,A,15,NA
96,92,Blue Tang,A,19,NA
96,92,Redband Parrotfish,I,16,NA
96,93,Blue Tang,A,21,NA
96,93,French Grunt,A,19,NA
96,93,Ocean Surgeonfish,A,19,NA
96,93,Queen Parrotfish,I,21,NA
96,94,Caesar Grunt,A,21,NA
96,94,Doctorfish,A,22,NA
96,94,French Angelfish,A,21,NA
96,94,French Grunt,A,22,NA
96,94,Princess Parrotfish,A,25,NA
96,94,Schoolmaster,A,24,NA
96,94,Schoolmaster,A,26,NA
96,94,Schoolmaster,A,28,NA
96,94,Schoolmaster,A,30,NA
